,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,Underlying Cause,113 Code
8350,2003,Heart disease,New Jersey,22043,239.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8351,2003,Heart disease,New Mexico,3402,194.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8352,2003,Heart disease,New York,55276,270.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8353,2003,Heart disease,North Carolina,18674,233.3,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8354,2003,Heart disease,North Dakota,1632,201.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8355,2003,Heart disease,Ohio,30667,251.2,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8356,2003,Heart disease,Oklahoma,11061,304.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8357,2003,Heart disease,Oregon,7049,184.4,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8358,2003,Heart disease,Pennsylvania,38075,246.2,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8359,2003,Heart disease,Rhode Island,3011,231.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8360,2003,Heart disease,South Carolina,9510,240.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8361,2003,Heart disease,South Dakota,1943,210.2,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8362,2003,Heart disease,Tennessee,15919,277.6,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8363,2003,Heart disease,Texas,41779,241.2,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8365,2003,Heart disease,Utah,3018,187.4,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8366,2003,Heart disease,Vermont,1349,204.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8367,2003,Heart disease,Virginia,14756,222.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8368,2003,Heart disease,Washington,11185,192.8,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8369,2003,Heart disease,West Virginia,6186,288.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8370,2003,Heart disease,Wisconsin,12479,207.9,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8371,2003,Heart disease,Wyoming,975,202.1,Diseases of heart ,"I00-I09,I11,I13,I20-I51"
8372,2003,Influenza and pneumonia,Alabama,1157,25.9,Influenza and pneumonia ,J09-J18
8373,2003,Influenza and pneumonia,Alaska,60,21.2,Influenza and pneumonia ,J09-J18
8374,2003,Influenza and pneumonia,Arizona,1286,24.2,Influenza and pneumonia ,J09-J18
8375,2003,Influenza and pneumonia,Arkansas,921,31.1,Influenza and pneumonia ,J09-J18
8376,2003,Influenza and pneumonia,California,8185,27.0,Influenza and pneumonia ,J09-J18
8377,2003,Influenza and pneumonia,Colorado,810,23.0,Influenza and pneumonia ,J09-J18
8378,2003,Influenza and pneumonia,Connecticut,860,20.5,Influenza and pneumonia ,J09-J18
8379,2003,Influenza and pneumonia,Delaware,127,15.8,Influenza and pneumonia ,J09-J18
8380,2003,Influenza and pneumonia,District of Columbia,87,15.6,Influenza and pneumonia ,J09-J18
8381,2003,Influenza and pneumonia,Florida,2996,13.6,Influenza and pneumonia ,J09-J18
8382,2003,Influenza and pneumonia,Georgia,1687,26.3,Influenza and pneumonia ,J09-J18
8383,2003,Influenza and pneumonia,Hawaii,237,17.6,Influenza and pneumonia ,J09-J18
8384,2003,Influenza and pneumonia,Idaho,334,26.4,Influenza and pneumonia ,J09-J18
8385,2003,Influenza and pneumonia,Illinois,2875,22.9,Influenza and pneumonia ,J09-J18
8386,2003,Influenza and pneumonia,Indiana,1365,22.1,Influenza and pneumonia ,J09-J18
8387,2003,Influenza and pneumonia,Iowa,1032,26.3,Influenza and pneumonia ,J09-J18
8388,2003,Influenza and pneumonia,Kansas,694,22.3,Influenza and pneumonia ,J09-J18
8389,2003,Influenza and pneumonia,Kentucky,1033,26.1,Influenza and pneumonia ,J09-J18
8390,2003,Influenza and pneumonia,Louisiana,915,22.7,Influenza and pneumonia ,J09-J18
8391,2003,Influenza and pneumonia,Maine,327,21.4,Influenza and pneumonia ,J09-J18
8392,2003,Influenza and pneumonia,Maryland,1175,23.6,Influenza and pneumonia ,J09-J18
8393,2003,Cancer,New Hampshire,2485,193.7,Malignant neoplasms ,C00-C97
8394,2003,Influenza and pneumonia,Massachusetts,2019,27.0,Influenza and pneumonia ,J09-J18
8395,2003,Influenza and pneumonia,Michigan,1941,19.4,Influenza and pneumonia ,J09-J18
8396,2003,Influenza and pneumonia,Minnesota,858,15.7,Influenza and pneumonia ,J09-J18
8397,2003,Influenza and pneumonia,Mississippi,758,28.1,Influenza and pneumonia ,J09-J18
8398,2003,Influenza and pneumonia,Missouri,1604,25.7,Influenza and pneumonia ,J09-J18
8399,2003,Influenza and pneumonia,Montana,256,24.8,Influenza and pneumonia ,J09-J18
8400,2003,Influenza and pneumonia,Nebraska,435,21.1,Influenza and pneumonia ,J09-J18
8401,2003,Influenza and pneumonia,Nevada,410,23.3,Influenza and pneumonia ,J09-J18
8402,2003,Influenza and pneumonia,New Hampshire,204,16.4,Influenza and pneumonia ,J09-J18
8403,2003,Influenza and pneumonia,New Jersey,1823,19.8,Influenza and pneumonia ,J09-J18
8404,2003,Influenza and pneumonia,New Mexico,369,21.6,Influenza and pneumonia ,J09-J18
8405,2003,Influenza and pneumonia,New York,5335,26.1,Influenza and pneumonia ,J09-J18
8406,2003,Influenza and pneumonia,North Carolina,1990,25.6,Influenza and pneumonia ,J09-J18
8407,2003,Influenza and pneumonia,North Dakota,189,21.9,Influenza and pneumonia ,J09-J18
8408,2003,Influenza and pneumonia,Ohio,2330,19.1,Influenza and pneumonia ,J09-J18
8409,2003,Influenza and pneumonia,Oklahoma,949,26.4,Influenza and pneumonia ,J09-J18
8410,2003,Influenza and pneumonia,Oregon,632,16.4,Influenza and pneumonia ,J09-J18
8411,2003,Influenza and pneumonia,Pennsylvania,3010,19.2,Influenza and pneumonia ,J09-J18
8412,2003,Influenza and pneumonia,Rhode Island,267,20.0,Influenza and pneumonia ,J09-J18
8413,2003,Influenza and pneumonia,South Carolina,907,23.8,Influenza and pneumonia ,J09-J18
8414,2003,Influenza and pneumonia,South Dakota,227,23.2,Influenza and pneumonia ,J09-J18
8415,2003,Influenza and pneumonia,Tennessee,1814,32.5,Influenza and pneumonia ,J09-J18
8416,2003,Influenza and pneumonia,Texas,3613,21.4,Influenza and pneumonia ,J09-J18
8418,2003,Influenza and pneumonia,Utah,453,28.2,Influenza and pneumonia ,J09-J18
8419,2003,Influenza and pneumonia,Vermont,116,17.7,Influenza and pneumonia ,J09-J18
8420,2003,Influenza and pneumonia,Virginia,1559,24.2,Influenza and pneumonia ,J09-J18
8421,2003,Influenza and pneumonia,Washington,1086,18.8,Influenza and pneumonia ,J09-J18
8422,2003,Influenza and pneumonia,West Virginia,536,25.3,Influenza and pneumonia ,J09-J18
8423,2003,Influenza and pneumonia,Wisconsin,1165,19.0,Influenza and pneumonia ,J09-J18
8424,2003,Influenza and pneumonia,Wyoming,145,30.8,Influenza and pneumonia ,J09-J18
8425,2003,Suicide,Alabama,521,11.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8426,2003,Suicide,Alaska,124,20.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8427,2003,Suicide,Arizona,840,15.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8428,2003,Suicide,Arkansas,374,13.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8429,2003,Suicide,California,3397,9.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8430,2003,Suicide,Colorado,728,16.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8431,2003,Suicide,Connecticut,272,7.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8432,2003,Suicide,Delaware,94,11.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8433,2003,Suicide,District of Columbia,36,6.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8434,2003,Suicide,Florida,2297,12.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8435,2003,Suicide,Georgia,972,11.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8436,2003,Suicide,Hawaii,131,10.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8437,2003,Suicide,Idaho,217,16.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8438,2003,Suicide,Illinois,1011,8.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8439,2003,Suicide,Indiana,736,11.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8440,2003,Suicide,Iowa,352,11.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8441,2003,Suicide,Kansas,347,12.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8442,2003,Suicide,Kentucky,567,13.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8443,2003,Suicide,Louisiana,461,10.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8444,2003,Suicide,Maine,137,10.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8445,2003,Suicide,Maryland,491,8.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8446,2003,Suicide,Massachusetts,433,6.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8447,2003,Suicide,Michigan,1029,10.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8448,2003,Suicide,Minnesota,497,9.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8449,2003,Suicide,Mississippi,336,11.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8450,2003,Suicide,Missouri,679,11.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8451,2003,Suicide,Montana,180,19.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8452,2003,Suicide,Nebraska,176,10.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8453,2003,Suicide,Nevada,434,19.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8454,2003,Suicide,New Hampshire,158,12.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8455,2003,Suicide,New Jersey,588,6.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8456,2003,Suicide,New Mexico,343,18.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8457,2003,Suicide,New York,1169,5.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8458,2003,Suicide,North Carolina,955,11.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8459,2003,Suicide,North Dakota,81,12.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8460,2003,Suicide,Ohio,1074,9.3,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8461,2003,Suicide,Oklahoma,476,13.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8462,2003,Suicide,Oregon,592,16.2,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8463,2003,Suicide,Pennsylvania,1340,10.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8464,2003,Suicide,Rhode Island,84,7.7,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8465,2003,Suicide,South Carolina,476,11.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8466,2003,Suicide,South Dakota,102,13.5,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8467,2003,Suicide,Tennessee,762,12.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8468,2003,Suicide,Texas,2363,11.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8470,2003,Suicide,Utah,336,15.4,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8471,2003,Suicide,Vermont,83,13.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8472,2003,Suicide,Virginia,808,10.9,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8473,2003,Suicide,Washington,803,13.1,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8474,2003,Suicide,West Virginia,266,14.0,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8475,2003,Suicide,Wisconsin,647,11.6,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8476,2003,Suicide,Wyoming,109,21.8,Intentional self-harm ,"*U03,X60-X84,Y87.0"
8477,2003,Cancer,Alabama,9812,208.2,Malignant neoplasms ,C00-C97
8478,2003,Cancer,Alaska,735,188.4,Malignant neoplasms ,C00-C97
8479,2003,Cancer,Arizona,9627,173.0,Malignant neoplasms ,C00-C97
8480,2003,Cancer,Arkansas,6119,205.1,Malignant neoplasms ,C00-C97
8481,2003,Cancer,California,54319,174.0,Malignant neoplasms ,C00-C97
8482,2003,Cancer,Colorado,6417,169.4,Malignant neoplasms ,C00-C97
8483,2003,Cancer,Connecticut,7131,183.0,Malignant neoplasms ,C00-C97
8484,2003,Cancer,Delaware,1719,201.5,Malignant neoplasms ,C00-C97
8485,2003,Cancer,District of Columbia,1122,200.9,Malignant neoplasms ,C00-C97
8486,2003,Cancer,Florida,39404,181.7,Malignant neoplasms ,C00-C97
8487,2003,Cancer,Georgia,14032,196.3,Malignant neoplasms ,C00-C97
8488,2003,Cancer,Hawaii,2133,157.4,Malignant neoplasms ,C00-C97
8489,2003,Cancer,Idaho,2321,181.8,Malignant neoplasms ,C00-C97
8490,2003,Cancer,Illinois,24464,198.2,Malignant neoplasms ,C00-C97
8491,2003,Cancer,Indiana,12933,207.5,Malignant neoplasms ,C00-C97
8492,2003,Cancer,Iowa,6469,187.8,Malignant neoplasms ,C00-C97
8493,2003,Cancer,Kansas,5332,185.9,Malignant neoplasms ,C00-C97
8494,2003,Cancer,Kentucky,9378,223.7,Malignant neoplasms ,C00-C97
8495,2003,Cancer,Louisiana,9533,221.8,Malignant neoplasms ,C00-C97
8496,2003,Cancer,Maine,3120,205.4,Malignant neoplasms ,C00-C97
8497,2003,Cancer,Maryland,10292,196.4,Malignant neoplasms ,C00-C97
8498,2003,Cancer,Massachusetts,13551,194.6,Malignant neoplasms ,C00-C97
8499,2003,Cancer,Michigan,19713,194.1,Malignant neoplasms ,C00-C97
8500,2003,Cancer,Minnesota,9183,181.7,Malignant neoplasms ,C00-C97
8501,2003,Cancer,Mississippi,5960,212.2,Malignant neoplasms ,C00-C97
8502,2003,Cancer,Missouri,12354,202.1,Malignant neoplasms ,C00-C97
8503,2003,Cancer,Montana,1847,181.7,Malignant neoplasms ,C00-C97
8504,2003,Cancer,Nebraska,3339,179.0,Malignant neoplasms ,C00-C97
8505,2003,Cancer,Nevada,4138,200.2,Malignant neoplasms ,C00-C97
8506,2003,Cancer,New Jersey,17957,197.3,Malignant neoplasms ,C00-C97
8507,2003,Cancer,New Mexico,3103,170.1,Malignant neoplasms ,C00-C97
8508,2003,Cancer,New York,36238,180.2,Malignant neoplasms ,C00-C97
8509,2003,Cancer,North Carolina,16145,193.9,Malignant neoplasms ,C00-C97
8510,2003,Cancer,North Dakota,1334,179.2,Malignant neoplasms ,C00-C97
8511,2003,Cancer,Ohio,25076,205.3,Malignant neoplasms ,C00-C97
8512,2003,Cancer,Oklahoma,7338,199.8,Malignant neoplasms ,C00-C97
8513,2003,Cancer,Oregon,7232,192.5,Malignant neoplasms ,C00-C97
8514,2003,Cancer,Pennsylvania,29841,200.0,Malignant neoplasms ,C00-C97
8515,2003,Cancer,Rhode Island,2328,192.1,Malignant neoplasms ,C00-C97
8516,2003,Cancer,South Carolina,8512,204.4,Malignant neoplasms ,C00-C97
8517,2003,Cancer,South Dakota,1636,190.3,Malignant neoplasms ,C00-C97
8518,2003,Cancer,Tennessee,12613,212.7,Malignant neoplasms ,C00-C97
8519,2003,Cancer,Texas,33867,186.1,Malignant neoplasms ,C00-C97
8521,2003,Cancer,Utah,2444,144.6,Malignant neoplasms ,C00-C97
8522,2003,Cancer,Vermont,1210,183.6,Malignant neoplasms ,C00-C97
8523,2003,Cancer,Virginia,13781,198.1,Malignant neoplasms ,C00-C97
8524,2003,Cancer,Washington,11064,190.4,Malignant neoplasms ,C00-C97
8525,2003,Cancer,West Virginia,4610,211.6,Malignant neoplasms ,C00-C97
8526,2003,Cancer,Wisconsin,10648,183.4,Malignant neoplasms ,C00-C97
8527,2003,Cancer,Wyoming,943,188.9,Malignant neoplasms ,C00-C97
8528,2003,Kidney disease,Alabama,1062,23.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8529,2003,Kidney disease,Alaska,28,8.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8530,2003,Kidney disease,Arizona,563,10.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8531,2003,Kidney disease,Arkansas,526,17.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8532,2003,Kidney disease,California,2334,7.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8533,2003,Kidney disease,Colorado,409,11.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8534,2003,Kidney disease,Connecticut,567,14.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8535,2003,Kidney disease,Delaware,130,15.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8536,2003,Kidney disease,District of Columbia,81,14.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8537,2003,Kidney disease,Florida,2265,10.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8538,2003,Kidney disease,Georgia,1471,21.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8539,2003,Kidney disease,Hawaii,123,9.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8540,2003,Kidney disease,Idaho,97,7.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8541,2003,Kidney disease,Illinois,2297,18.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8542,2003,Kidney disease,Indiana,1235,20.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8543,2003,Kidney disease,Iowa,241,6.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8544,2003,Kidney disease,Kansas,531,17.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8545,2003,Kidney disease,Kentucky,838,20.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8546,2003,Kidney disease,Louisiana,1065,25.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8547,2003,Kidney disease,Maine,265,17.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8548,2003,Kidney disease,Maryland,583,11.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8549,2003,Kidney disease,Massachusetts,1286,17.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8550,2003,Kidney disease,Michigan,1665,16.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8551,2003,Kidney disease,Minnesota,654,12.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8552,2003,Kidney disease,Mississippi,676,24.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8553,2003,Kidney disease,Missouri,1099,17.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8554,2003,Kidney disease,Montana,101,9.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8555,2003,Kidney disease,Nebraska,302,15.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8556,2003,Kidney disease,Nevada,439,23.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8557,2003,Kidney disease,New Hampshire,150,12.0,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8558,2003,Kidney disease,New Jersey,1696,18.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8559,2003,Kidney disease,New Mexico,217,12.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8560,2003,Kidney disease,New York,2415,11.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8561,2003,Kidney disease,North Carolina,1387,17.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8562,2003,Kidney disease,North Dakota,56,6.6,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8563,2003,Kidney disease,Ohio,2093,17.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8564,2003,Kidney disease,Oklahoma,566,15.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8565,2003,Kidney disease,Oregon,306,8.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8566,2003,Kidney disease,Pennsylvania,3013,19.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8567,2003,Kidney disease,Rhode Island,149,11.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8568,2003,Kidney disease,South Carolina,797,20.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8569,2003,Kidney disease,South Dakota,124,13.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8570,2003,Kidney disease,Tennessee,677,11.8,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8571,2003,Kidney disease,Texas,2678,15.4,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8573,2003,Kidney disease,Utah,207,12.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8574,2003,Kidney disease,Vermont,53,8.1,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8575,2003,Kidney disease,Virginia,1244,18.7,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8576,2003,Kidney disease,Washington,304,5.3,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8577,2003,Kidney disease,West Virginia,458,21.2,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8578,2003,Kidney disease,Wisconsin,873,14.5,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8579,2003,Kidney disease,Wyoming,57,11.9,"Nephritis, nephrotic syndrome and nephrosis ","N00-N07,N17-N19,N25-N27"
8580,2002,Unintentional injuries,Alabama,2228,49.6,Accidents ,"V01-X59,Y85-Y86"
8581,2002,Unintentional injuries,Alaska,346,59.2,Accidents ,"V01-X59,Y85-Y86"
8582,2002,Unintentional injuries,Arizona,2577,48.6,Accidents ,"V01-X59,Y85-Y86"
8583,2002,Unintentional injuries,Arkansas,1311,47.6,Accidents ,"V01-X59,Y85-Y86"
8584,2002,Unintentional injuries,California,10107,30.1,Accidents ,"V01-X59,Y85-Y86"
8585,2002,Unintentional injuries,Colorado,1812,43.1,Accidents ,"V01-X59,Y85-Y86"
8586,2002,Unintentional injuries,Connecticut,1182,32.5,Accidents ,"V01-X59,Y85-Y86"
8587,2002,Unintentional injuries,Delaware,292,36.4,Accidents ,"V01-X59,Y85-Y86"
8588,2002,Unintentional injuries,District of Columbia,200,34.6,Accidents ,"V01-X59,Y85-Y86"
8589,2002,Unintentional injuries,Florida,7396,42.0,Accidents ,"V01-X59,Y85-Y86"
8590,2002,Unintentional injuries,Georgia,3333,42.3,Accidents ,"V01-X59,Y85-Y86"
8591,2002,Unintentional injuries,Hawaii,393,30.9,Accidents ,"V01-X59,Y85-Y86"
8592,2002,Unintentional injuries,Idaho,611,47.1,Accidents ,"V01-X59,Y85-Y86"
8593,2002,Unintentional injuries,Illinois,4222,33.8,Accidents ,"V01-X59,Y85-Y86"
8594,2002,Unintentional injuries,Indiana,2148,34.9,Accidents ,"V01-X59,Y85-Y86"
8595,2002,Unintentional injuries,Iowa,1093,33.6,Accidents ,"V01-X59,Y85-Y86"
8596,2002,Unintentional injuries,Kansas,1139,40.8,Accidents ,"V01-X59,Y85-Y86"
8597,2002,Unintentional injuries,Kentucky,2090,51.3,Accidents ,"V01-X59,Y85-Y86"
8598,2002,Unintentional injuries,Louisiana,2115,48.1,Accidents ,"V01-X59,Y85-Y86"
8599,2002,Unintentional injuries,Maine,511,38.1,Accidents ,"V01-X59,Y85-Y86"
8600,2002,Unintentional injuries,Maryland,1332,25.2,Accidents ,"V01-X59,Y85-Y86"
8601,2002,Unintentional injuries,Massachusetts,1413,20.7,Accidents ,"V01-X59,Y85-Y86"
8602,2002,Unintentional injuries,Michigan,3285,33.0,Accidents ,"V01-X59,Y85-Y86"
8603,2002,Unintentional injuries,Minnesota,1928,37.6,Accidents ,"V01-X59,Y85-Y86"
8604,2002,Unintentional injuries,Mississippi,1642,58.5,Accidents ,"V01-X59,Y85-Y86"
8606,2002,Unintentional injuries,Missouri,2641,45.6,Accidents ,"V01-X59,Y85-Y86"
8607,2002,Unintentional injuries,Montana,524,55.6,Accidents ,"V01-X59,Y85-Y86"
8608,2002,Unintentional injuries,Nebraska,762,41.7,Accidents ,"V01-X59,Y85-Y86"
8609,2002,Unintentional injuries,Nevada,860,41.7,Accidents ,"V01-X59,Y85-Y86"
8610,2002,Unintentional injuries,New Hampshire,357,28.5,Accidents ,"V01-X59,Y85-Y86"
8611,2002,Unintentional injuries,New Jersey,2599,29.8,Accidents ,"V01-X59,Y85-Y86"
8612,2002,Unintentional injuries,New Mexico,1105,61.4,Accidents ,"V01-X59,Y85-Y86"
8613,2002,Unintentional injuries,New York,4663,23.9,Accidents ,"V01-X59,Y85-Y86"
8614,2002,Unintentional injuries,North Carolina,3700,45.3,Accidents ,"V01-X59,Y85-Y86"
8615,2002,Unintentional injuries,North Dakota,246,35.1,Accidents ,"V01-X59,Y85-Y86"
8616,2002,Unintentional injuries,Ohio,4146,35.8,Accidents ,"V01-X59,Y85-Y86"
8617,2002,Unintentional injuries,Oklahoma,1580,44.9,Accidents ,"V01-X59,Y85-Y86"
8618,2002,Unintentional injuries,Oregon,1397,38.4,Accidents ,"V01-X59,Y85-Y86"
8619,2002,Unintentional injuries,Pennsylvania,4728,35.9,Accidents ,"V01-X59,Y85-Y86"
8620,2002,Unintentional injuries,Rhode Island,277,23.4,Accidents ,"V01-X59,Y85-Y86"
8621,2002,Unintentional injuries,South Carolina,1972,48.7,Accidents ,"V01-X59,Y85-Y86"
8622,2002,Unintentional injuries,South Dakota,348,43.5,Accidents ,"V01-X59,Y85-Y86"
8623,2002,Unintentional injuries,Tennessee,2744,47.7,Accidents ,"V01-X59,Y85-Y86"
8624,2002,Unintentional injuries,Texas,8232,40.4,Accidents ,"V01-X59,Y85-Y86"
8626,2002,Unintentional injuries,Utah,714,35.8,Accidents ,"V01-X59,Y85-Y86"
8627,2002,Unintentional injuries,Vermont,240,37.8,Accidents ,"V01-X59,Y85-Y86"
8628,2002,Unintentional injuries,Virginia,2479,35.2,Accidents ,"V01-X59,Y85-Y86"
